,edit_history_tweet_ids,id,text,withheld
168,['1602299589884870660'],1602299589884870660,@geeklyamanda @jonlionfineart2 @elonmusk A hero?? Are you out OF YOUR MIND??? Keep your mask on and keep the pie hole closed,
169,['1602180146936569857'],1602180146936569857,@Bogswallop @Hessing79 Being impaled is fat people's excuse not to close the pie hole and loose some weight,
170,['1602141661005762560'],1602141661005762560,@StationCDRKelly @elonmusk Shutty the pie hole Scott,
171,['1602133029262065664'],1602133029262065664,@buckwild8448 @TommyLambertOKC @JoJoFromJerz Because its what occupies the pie hole under your nose.,
172,['1602130485345652737'],1602130485345652737,"@RepMTG You should just shut the pie hole you like to run your mouth all the time people are sick of listening to your stupid ass freedom of speech stop being a Nazi resign and get the hell out you didn't make it in American idol first season 
You did your husband dirty",
173,['1602119728931143681'],1602119728931143681,"@sdpreston @kayleighmcenany Again, the pie hole...shut it",
174,['1602079940169572355'],1602079940169572355,@mtracey Well if putting the truth n facts out for everyone to see is a problem....if it was ANTI TRUMP you'd all be rabid foaming at the pie hole screeching for charges prison and violence huh?,
175,['1602056987847467008'],1602056987847467008,"@SenateGOP LOLOLOLOLOL 
The shyte that falls from the pie hole of MAGA Fascists.",
176,['1602023372027613184'],1602023372027613184,"Shut the pie hole Vilma, you’re talking about Detroit and Goff.  

#skol",
177,['1601997899931467777'],1601997899931467777,@MayoIsSpicyy He is allowing free speech honey! You don't like it. The shut the pie hole,
178,['1601969597279653888'],1601969597279653888,@POTUS If you always trying to reassure us about things (human nature kicks in) your BS’ing us!!!! The best thing is just shut the pie hole!!!! Please!!!! 🇺🇸,
179,['1601915456234864640'],1601915456234864640,"@DonaldJTrumpJr Your big orange daddy is an IDIOT AND LOSER .. so shut the pie hole junior
#TRUMPCORRUPTION",
180,['1601915421568942080'],1601915421568942080,My white sisters - THIS Is What you look like when you say “Not ALL white women” especially if you’re tagging BW and BM in your post!  Try closing the pie hole and listening for a bit. https://t.co/DU271DtzED,
181,['1601858532273430530'],1601858532273430530,"@Gkhyenn @is_M_is @Mirijan @mattdpearce @charlieo_conn Maybe the journalists (we still have those, right? Society changes so quick) can look at their own NDA's (all big companies use them with their employees).
And if you dont know what an NDA is or just pretend not to, best to close the pie hole, we're on the the incessant lies",
182,['1601813780576468992'],1601813780576468992,"@zatoichin @CathieDWood Last time I looked these are long term investments, shut the pie hole and come back and take a look in 7 years ! #bitcoin",
183,['1601806280158773248'],1601806280158773248,@UnfilteredOnFox @dbongino @charliekirk11 @ByronDonalds @PeteHegseth Look at the pie hole on that kid. I’ve seen better mouths on marine worms.,
184,['1601766017969315842'],1601766017969315842,@ThisIsKyleR This coming from the pie hole of Kyle(Shoot First..Ask Questions Later) Rittenhouse. Have you joined the Seal Team yet to protect us??,
185,['1601744332838514688'],1601744332838514688,@yoyoel You lost ALL credibility. Shut the pie hole and take the L.,
186,['1601732510634758146'],1601732510634758146,For all the libs out there. Put your mask on set down and shut the pie hole!,
187,['1601713816953180161'],1601713816953180161,"@RepBrianMast @JacksonLeeTX18 Dude, whoever you are, close the pie hole and delete this tweet. You are supposed to be a member of Conngress, grow the hell up junior. Or, did you get training from the two other cons MTG and Lauren Bobblehead? You chose the wrong circus tent ⛺️ to perform under.",
188,['1601695377249701889'],1601695377249701889,@AccountableGOP Lou is another old demented wind bag who doesn't know enough to clam up the pie hole.,
189,['1601675433724219392'],1601675433724219392,@RepJeffries Why don’t you shut the pie hole and act like an elected representative. You are making a ton of money to spend the money taken from us. Act respectful and demand that from the rest of the swamp.,
190,['1601669036672450560'],1601669036672450560,@GOPLeader How bout less verbiage and more ACTION! All of the pie hole flapping means nothing unless you show ACTION! Grow them use them!,
191,['1601623284046434304'],1601623284046434304,@larryelder From the pie hole of a Trump sycophant.,
192,['1601618432625344513'],1601618432625344513,@DesmondHoward Shut the pie hole,
193,['1601603997810315264'],1601603997810315264,@NickAdamsinUSA Beta weiner shut the pie hole . Your worthless.,
194,['1601600914410065920'],1601600914410065920,"@phillip_USA_ @POTUS You are just spewing horse pucky out of the pie hole you call a mouth that ""they"" said. Baaaay you weak little sheep.",
195,['1601581587153330176'],1601581587153330176,"@RepBrianMast Americans biden brought home = 1 out of 2

Years tfg did nothing about Whalen = 2

Taliban tfg sprung for nothing in return = 5000

Shut the pie hole, brian.",
196,['1601581343624024064'],1601581343624024064,"RT @Keltic_Witch: @KeithOlbermann Keith - you're wholly unqualified to comment on anything remotely related to ""principles"" - you not only…",
197,['1601457185636388864'],1601457185636388864,"RT @Keltic_Witch: @KeithOlbermann Keith - you're wholly unqualified to comment on anything remotely related to ""principles"" - you not only…",
198,['1601448753722167296'],1601448753722167296,@LeaAnn86621928 @DeEmmert @FoxNews Well then shut the pie hole and stop judging people that judge cheaters,
199,['1601438943840333824'],1601438943840333824,"RT @Keltic_Witch: @KeithOlbermann Keith - you're wholly unqualified to comment on anything remotely related to ""principles"" - you not only…",
200,['1601437240823275520'],1601437240823275520,"RT @Keltic_Witch: @KeithOlbermann Keith - you're wholly unqualified to comment on anything remotely related to ""principles"" - you not only…",
201,['1601434082080043009'],1601434082080043009,into the pie hole you go.,
202,['1601427963404484608'],1601427963404484608,@disclosetv Gah!  Time to shut the pie hole.,
203,['1601366359861972994'],1601366359861972994,@BenFranklin1171 @disclosetv The crap flowing from the pie hole of that evil little troll-bastard on the far left in the above video is all the proof his Branch Covidian followers need.,
204,['1601321842102661120'],1601321842102661120,"@KeithOlbermann Keith - you're wholly unqualified to comment on anything remotely related to ""principles"" - you not only have none, you don't have a working definition of the word.  I urge you to sit your azz down and shut the pie hole. You should probably delete your asinine tweet too...",
205,['1601302545653465088'],1601302545653465088,@ennui365 Look at the pie hole on that one! Wonder if she has any idea how bad this tweet looks.,
206,['1601298429774209024'],1601298429774209024,@jay_jay_kai @BowTiedRanger Seriously. I’m a woman and I can’t be five minutes in a room with feminists. Just makes me want to punch them in the pie hole so they can shut the hell up with their garbage.,
207,['1601289775226707968'],1601289775226707968,@MichelleSchin14 @AwPromie Are dumb? The truth slaps you on the pie hole and you still do not see the fraud dems do!,
208,['1601276217222569985'],1601276217222569985,@POTUS Stuff it...85 Billion in weapons for the Taliban...you just released a terrorist  weapons' dealer....shut the pie hole....,
209,['1601273368992354307'],1601273368992354307,LA: where can I get a good dessert in Hollywood tomorrow? The Pie Hole is temporarily closed,
210,['1601272447596363778'],1601272447596363778,@CswcAndy @sekeresandprice @BodogCA He's been fine. He's overpromised and under delivered but there is no doubt that the team's record has been better since he got here. Just shut the pie hole and stop chucking your coach under the bus.,
211,['1601216940026232837'],1601216940026232837,"@TulsiGabbard LOLOLOLOLOL 
straight from the pie hole of a Russian ASSet.",
212,['1601201687280357379'],1601201687280357379,@RonFilipkowski If a tRump mouth opens....💯 💩 is exiting the pie hole. https://t.co/1giFeyHVNa,
213,['1601200022674018304'],1601200022674018304,into the pie hole you go.,
214,['1601182924266610688'],1601182924266610688,"@WhiteHouse You all can just shut the pie hole on gun violence, freeing the most dangerous arms dealer to the Russians after only 10 months of ""negotiations."" Your administration and everyone in it are either complete morons, or are actively sabotaging the standing of America in the world.",
215,['1601097298997841920'],1601097298997841920,@Dominic90460572 @WillDavey2 @JoJoFromJerz That shut the pie hole up!!!!,
216,['1601076823185829888'],1601076823185829888,"@PramilaJayapal @POTUS How many College Debts for strangers have you personally paid off...  None!!!

Please spend all your money first. That $1.5 Million (Making $1.2 mil in 4 years congress pay????) should help 150 such people at 10K each. Until then please close the pie hole.",
217,['1601075321842806784'],1601075321842806784,"It could be neither. People these days are so easily offended, there's a chance you'll offend someone new to you with your well intended questions. Better to keep the pie hole closed. https://t.co/tZqAHNQJe8",
218,['1601062651832209408'],1601062651832209408,Shut the pie hole Dems https://t.co/hnJPJHtV3r,
219,['1601055822792257538'],1601055822792257538,"近場で食べれそうなチェリーパイ
Bubby's　八重チカ
The Pie Hole Los Angeles　銀座
松之助 N.Y. 東京　代官山 https://t.co/kgjVCNwy2m",
220,['1601033744600924160'],1601033744600924160,@katiehobbs Shut the pie hole!! Traitor,
221,['1601026353674866688'],1601026353674866688,"@RepAdamSchiff @RepMarkTakano Lies lies and more Lies!!!!!! Not only does he have schiff for brains, he spews schiff out of the pie hole all day. He parents failed at raising him",
222,['1601015303378735107'],1601015303378735107,@elonmusk @RepAdamSchiff @RepMarkTakano @CommunityNotes Go Elon! Speak the truth. Too bad they wouldn’t know the truth if it hit them in the pie hole,
223,['1601009517210263552'],1601009517210263552,"I'm at Mamma Toledo’s The Pie Hole in Phoenix, AZ https://t.co/kc5IRc6lhy",
224,['1600989213918629888'],1600989213918629888,"One more thought...
After releasing one of the biggest arms dealers in the world back to Russia...I don't ever want to hear the words ""gun control"" come from the pie hole of a democrat. EVER!!! You're hypocrites. #stupid",
225,['1600982729252024320'],1600982729252024320,@libsoftiktok Umm No. Not just no but NO. That crazy lady maybe but How about I speak for me and you just do you and shut the pie hole.,
226,['1600972855251898369'],1600972855251898369,"@Cumberground1 @POTUS Better question is, why should you even be opening the Pie Hole? Why keep your attention back across the sea hmm?",
227,['1600948202022506496'],1600948202022506496,"@BillyNRA 5000 terrorists released under Trump and you never said one word, so might be good to shut the pie hole now.",
228,['1600862891086819329'],1600862891086819329,"@laurenboebert Oh, the shit that falls in the pie hole of a MAGA fascist traitor. https://t.co/PwEwoOn184",
229,['1600862783801020419'],1600862783801020419,@MsAGoldberg What a show. I miss the Pie Hole.,
230,['1600724746546470913'],1600724746546470913,"@jack @elonmusk Wow, looks who's into trust and transparency now..
Shut the pie hole Jack.",
231,['1600709391237656576'],1600709391237656576,@maltappsala @kshahrooz Shut the pie hole!,
232,['1601445456382693376'],1601445456382693376,I checked in at Sul &amp; Beans on #Yelp https://t.co/Gv19tWw8g1,
233,['1603157352982740992'],1603157352982740992,"@EbanoRdp @RubenSanchezTW Confitería Muñoz, en plena Plaza del Torico de Teruel. 
Sus turrones, sus chocolates, café, dulce de membrillo, y su repostería y pastelería, puramente artesano. 
Todo riquísimo.",
234,['1603124621515038723'],1603124621515038723,"RT @SheyennePataki: El problema no es que haga frío, el gran problema es que te ande del baño y te tengas que sentar en la taza helada.
Bue…",
235,['1603092645336780800'],1603092645336780800,"@alexyoungkwon gget and cafe dulce at the row have a lot of seating, i would get coffee at gget then walk over to cafe dulce area to sit because it’s indoors. tons of options + parking",
236,['1603005681518358528'],1603005681518358528,"El problema no es que haga frío, el gran problema es que te ande del baño y te tengas que sentar en la taza helada.
Buen día, ¿Café dulce y calientito? https://t.co/EUvpS90jND",
237,['1602872345370189824'],1602872345370189824,Un café dulce a medio tibiar servido en un vaso de plástico no es más que un atentado a la integridad personal de cualquier individuo que habite el planeta.,
238,['1602757712533520384'],1602757712533520384,"RT @drcjaramillo: El problema no es comerme un helado
-
El problema es comer cereal del tigre, yogurt dulce, ponquesito con café dulce, … a…",
239,['1602754879176560642'],1602754879176560642,"RT @CafeBaque: El café #HoneyProcess se caracteriza por ser un café dulce y afrutado con un retrogusto a chocolate con leche. 
👉 https://t.…",
240,['1602691282932989955'],1602691282932989955,"@_Moonshake Me da mucha curiosidad el weon que toma café dulce y te sin azucar, por que al mismo tiempo encuentro que es supwr razonable",
241,['1602685806862385152'],1602685806862385152,@ea_valladares El café dulce ya me ofende 🥴,
242,['1602642599118270465'],1602642599118270465,"El problema no es comer un helado
-
El problema es comer Cereales de tigre, yogurt dulce, pan con café y azúcar.
Almorzar, arroz, plátano con jugo, COMER HELADO en la tarde, galletas, jugos  y en la noche un sándwich con café dulce.
- 
El problema no fue el helado.",
243,['1602512595290054656'],1602512595290054656,mi hermana me hizo tomar café dulce y comer pan y estoy así hace 6 horas https://t.co/LxBRPcJ8AA,
244,['1602449630486462465'],1602449630486462465,"@Ariadnarico_ @fernandarg11_ Amiga no tienes otra sugerencia secreta tipo algo más café dulce, chocolate? O red velvet? Algo así?🥺👌🏼",
245,['1602438648846323712'],1602438648846323712,"Tengo ganas de un café del Starbucks, o un café dulce lo que sea pero un café con azúcar",
246,['1602428903158685698'],1602428903158685698,"I'm at Cafe Dulce in Los Angeles, Calif https://t.co/ciiCyHH6dO",
247,['1602356668385345537'],1602356668385345537,"El café #HoneyProcess se caracteriza por ser un café dulce y afrutado con un retrogusto a chocolate con leche. 
👉 https://t.co/Q2VcRKHBb3

#AquíCaféSeDiceBaqué #CafésBaqué https://t.co/4RmnOUyAva",
248,['1602348172176662532'],1602348172176662532,"amigo que asco el café dulce, les juro que a la minima que tiene un poco de azucar se lo siento y estoy que te lo escupo en la cara",
